Transaction Hash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,ChainId,Chain,Value(ETH)
0x5d7b3d37f247f3fbcb11c2382f689c68d6c1535204ad0a16d8862e027922d557,19337977,1735622159,2024-12-31T05:15:59.000Z,0x033B3cDd037583DA9FC1402f21Bf29695b6E78A5,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,1166346557523516000,0,42.57,0,0,43.587853946788925,,,Transfer,1088,Metis,0
0x5dff1c732f6f17f169f0e1767eb9dd5fdb22d02cf86f4374a058b0c9eaf2ec19,19337215,1735614949,2024-12-31T03:15:49.000Z,0x2914da89517e9d36126D8AeD7d0DDB10320a5b5a,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,1125363790000000000,0,42.57,0,0,43.587853946788925,,,Transfer,1088,Metis,0
0x2f3dfec980d20fd7a708428f3fae3b5f4b8dc8f9c311a6fedcf22967ecf6c5eb,19336886,1735611766,2024-12-31T02:22:46.000Z,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0x4aeEa968E12a48354717C9cB8ea61bA654994105,0x4aeEa968E12a48354717C9cB8ea61bA654994105,0,2032000000000000000,42.57,0,0,43.587853946788925,,,Transfer,1088,Metis,0
0x67ccd8ce19a8a0a21a301de58f3f503fb61fd9926e8a0ece8a978116d57e9232,19336782,1735610754,2024-12-31T02:05:54.000Z,0x7002F6073A1064AaAA9254e0067356248d3f4975,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,2999976557523516000,0,42.57,0,0,43.587853946788925,,,Transfer,1088,Metis,0
0x7a7ece63dbe36aea1c3a10ae1a18a5322cd7159dd17e546d967841fb1daedfe3,19336425,1735607293,2024-12-31T01:08:13.000Z,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xBc99A6D7d1a0756F85E343092f6DF70344400fd9,0xBc99A6D7d1a0756F85E343092f6DF70344400fd9,0,1093928650000000000,42.57,0,0,43.587853946788925,,,Transfer,1088,Metis,0
0xaee8c72ef993bd65e4e541147a88afa38f725b5073f1bff1089438d63490a56b,19336409,1735607155,2024-12-31T01:05:55.000Z,0x41fbBa5CB38D22B2D80606406944cEdd7c97f6F9,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,387623976557523500000,0,42.57,0,0,43.587853946788925,,,Transfer,1088,Metis,0
0x2551f5cfba2d2cd30236bde27a5ba704825a0b6b836e03d7747b43bc6a272284,19336319,1735606257,2024-12-31T00:50:57.000Z,0xE857198fA2F6893564FA4813C77a716f3b2C9945,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,899989976777445300000,0,42.57,0,0,43.587853946788925,,,Transfer,1088,Metis,0
0xab8dcd0115347059ff013dc828c136366fd15f00f6031d429caefe5eec99bf5a,19335384,1735596954,2024-12-30T22:15:54.000Z,0xfA1f7D99d4b0793823dBB73913010FEA4f5B9746,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,76999976557523520000,0,42.57,0,0,43.75148347997447,,,Transfer,1088,Metis,0
0x0a6dd6cb928f1a3aef92341837e08de85561e0fc6014bab86406d78a7630b8a0,19335286,1735595955,2024-12-30T21:59:15.000Z,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xCF9C068DbeBfB8e946076DB4a713EE3B1269CBAe,0xCF9C068DbeBfB8e946076DB4a713EE3B1269CBAe,0,99999000000000000000,42.57,0,0,43.75148347997447,,,Transfer,1088,Metis,0
0xf8359d4c73d4ed4a0c53482acd1dd418df75deee0bc425a1d0d82c0f4d7bd38d,19334876,1735592156,2024-12-30T20:55:56.000Z,0x7D36582ABa39295E8f97295729CED95EB0b58531,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,119998659335523500000,0,42.57,0,0,43.75148347997447,,,Transfer,1088,Metis,0
0x56873ed4996c181786c1e2dc539570b769092be8ec863214f1f22ef8cb34f0c4,19334779,1735591251,2024-12-30T20:40:51.000Z,0x7D36582ABa39295E8f97295729CED95EB0b58531,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,119998659191523520000,0,42.57,0,0,43.75148347997447,,,Transfer,1088,Metis,0
0x50f292a3be97e5f479df6b63406b106123fd0542edc85287d92d6a0b909c64f0,19334747,1735590951,2024-12-30T20:35:51.000Z,0x225978C76313249a84BdFbE040785839DE3fEB33,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,1533900000000000000,0,42.57,0,0,43.75148347997447,,,Transfer,1088,Metis,0
0x9d0fcc226f25392978e6aa220b8d528498035a72e2cf0604113a7f0c8406a103,19334715,1735590651,2024-12-30T20:30:51.000Z,0x7D36582ABa39295E8f97295729CED95EB0b58531,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,0xfad31cd4d45Ac7C4B5aC6A0044AA05Ca7C017e62,119999215253523510000,0,42.57,0,0,43.75148347997447,,,Transfer,1088,Metis,0
