transaction_hash,block_number,from_address,to_address,value,token_name,token_symbol,timestamp,gas,gas_price,nonce,input_data
0x4adfbeedece68d9f3b43a43e08527ab0349cdf3fdff04c09965fe7421ef5060b,20657943,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,5000000000000000000,Metis Token,Metis,2024-09-01 19:55:11,283497,835749334,19,deprecated
0xbfd7a30c0a1d0165a99d360e23995aaf004de6d08bdf1b30c47ed785945daa49,20658153,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,5000000000000000000,Metis Token,Metis,2024-09-01 20:37:59,437864,1257605028,36,deprecated
0x61c4fe42119c23d522de5f4973866cbdd22580fb655a35a70fc5ae995b9b8ede,20658714,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,38361316566785485866,Metis Token,Metis,2024-09-01 22:31:11,166267,3110195883,20626,deprecated
0x74f92213449d2bcbcf1a3f609af165c04e6d3da99b61e6d0bba9188008caa3de,20658868,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,3238478871140243287,Metis Token,Metis,2024-09-01 23:02:11,384707,1108655014,35805,deprecated
0x7b0df5c8d49f55e4765753f0b3d7d7f627e6536abf9e46266c5d2787406c0303,20658927,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,19771562175478834513,Metis Token,Metis,2024-09-01 23:13:59,166245,866801256,17332,deprecated
0x04659105055e52479df7a373b8fb1ccc0109e3c631a54c88ae3961865b0fbb87,20658948,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,20624735815368781824,Metis Token,Metis,2024-09-01 23:18:11,166340,1278079689,291,deprecated
0xe07e6bc455f603ff9205747a0f9e092490bd8aa2738831111b0f75144a775a3d,20658956,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,16658765231334539845,Metis Token,Metis,2024-09-01 23:19:47,166293,661078743,17336,deprecated
0xdedd3054f3bcd5f98c9162303f01a09a74722d42a08beb42b65a509269e21830,20658964,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,18728205950693555607,Metis Token,Metis,2024-09-01 23:21:23,166272,652474783,17671,deprecated
0xd9d20c3143c907b87460d7bd0bdc11800c765926b890e92545cecf03f5bc3981,20658979,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,24657301878962589584,Metis Token,Metis,2024-09-01 23:24:23,211106,1168060335,354,deprecated
0x935f5749a49c3fd06f5d9c85d6b991c8866eae1b0d53f43eef0d4ab6b36d53af,20659003,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,20365779074186426926,Metis Token,Metis,2024-09-01 23:29:11,166268,873564101,27436,deprecated
0x95b20383c444779d17dc2dfb3e6a4cdb1713b182f3537dc6e784ba34694eba6d,20659166,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x74de5d4fcbf63e00296fd95d33236b9794016631,5272865352187164317,Metis Token,Metis,2024-09-02 00:01:47,330261,2626073235,210,deprecated
